version,section,function,length,matching
us,.code,func_806CA540,184,yes
us,.code,func_8073B6B0,160,no
us,.code,func_80690930,248,no
us,.code,func_80737638,748,no
us,.code,func_806EAE60,268,yes
us,.code,func_8066B75C,80,yes
us,.code,func_80724874,56,yes
us,.code,func_8062A774,92,yes
us,.code,func_80676730,44,yes
us,.code,func_80646DC4,836,no
us,.code,func_8073928C,148,no
us,.code,func_806A2B90,672,no
us,.code,func_8065D008,244,no
us,.code,func_8066785C,352,no
us,.code,func_8060C340,240,yes
us,.code,func_8060E574,240,yes
us,.code,func_807232EC,52,yes
us,.code,func_806307AC,32,yes
us,.code,func_80673D48,660,no
us,.code,func_806BDD90,312,yes
us,.code,func_8064C644,196,no
us,.code,func_80735958,72,no
us,.code,func_806D32C0,108,yes
us,.code,func_8070C590,632,no
us,.code,func_8063D2E4,388,no
us,.code,func_8065919C,280,no
us,.code,func_8070D568,236,yes
us,.code,func_806C7230,8,yes
us,.code,func_8064EE08,544,no
us,.code,func_80713EA8,8,yes
us,.code,func_806978FC,140,yes
us,.code,func_80611160,12,yes
us,.code,func_806E7088,20,yes
us,.code,func_8068FF40,280,yes
us,.code,func_8064BE58,40,yes
us,.code,func_80673C34,276,no
us,.code,func_806FD950,80,yes
us,.code,func_806F8DC4,240,yes
us,.code,func_80666AAC,12,yes
us,.code,func_8071A8B0,556,yes
us,.code,func_806846B4,412,yes
us,.code,func_80674A5C,128,no
us,.code,func_806CCB0C,136,yes
us,.code,func_806EBCF0,188,yes
us,.code,func_8067E724,64,yes
us,.code,func_80600D50,848,no
us,.code,func_80678F64,56,yes
us,.code,func_8072A450,708,no
us,.code,func_8069346C,2644,no
us,.code,func_80730408,1764,no
us,.code,func_805FF118,64,yes
us,.code,func_806D1B60,476,yes
us,.code,func_807311C4,216,yes
us,.code,func_806D26D8,108,yes
us,.code,func_8063B758,384,no
us,.code,func_8068B930,132,yes
us,.code,func_806DE264,1740,no
us,.code,func_806E4580,180,yes
us,.code,func_80691830,256,yes
us,.code,func_8061032C,36,no
us,.code,func_8067C6FC,32,yes
us,.code,func_806F8D58,108,yes
us,.code,func_8068588C,92,yes
us,.code,func_80650AD8,120,yes
us,.code,func_806E4634,268,yes
us,.code,func_8069D424,1292,no
us,.code,func_8073CA04,184,yes
us,.code,func_806F3DB0,24,yes
us,.code,func_806A5868,1016,no
us,.code,func_806E7B48,296,yes
us,.code,func_80690814,56,yes
us,.code,func_80723020,612,no
us,.code,func_806BC1E0,3512,no
us,.code,func_8062BCC8,232,yes
us,.code,_n_timeToSamplesNoRound,100,yes
us,.code,func_806744A8,212,no
us,.code,func_80688514,44,yes
us,.code,func_8071F758,396,no
us,.code,func_806D9924,28,yes
us,.code,func_806F03C4,608,no
us,.code,func_806EFF34,312,yes
us,.code,func_80678530,164,yes
us,.code,func_806C7238,8,yes
us,.code,func_806E1A50,340,yes
us,.code,func_80684550,104,yes
us,.code,func_8066B9F4,56,yes
us,.code,func_806D12CC,340,yes
us,.code,func_8063FA48,7388,no
us,.code,func_8068A830,40,yes
us,.code,func_80719B88,120,yes
us,.code,func_806CC948,40,yes
us,.code,func_8071EFDC,88,yes
us,.code,func_807318AC,176,yes
us,.code,func_8063CF0C,48,yes
us,.code,func_80658E8C,644,no
us,.code,func_80631EB8,160,no
us,.code,func_8060EE58,8,yes
us,.code,func_806E9964,248,yes
us,.code,func_80647834,480,no
us,.code,func_80712B80,84,yes
us,.code,func_806418E8,180,yes
us,.code,func_806C81DC,68,yes
us,.code,func_8064C544,256,no
us,.code,func_80675478,304,no
us,.code,func_8070CC8C,56,yes
us,.code,func_8062BDB0,372,no
us,.code,func_8070C8F4,156,yes
us,.code,func_806755A8,616,no
us,.code,func_806E5EA8,44,yes
us,.code,func_806D7A28,976,yes
us,.code,func_806CA2AC,56,yes
us,.code,func_80731B88,408,no
us,.code,func_8067641C,188,yes
us,.code,func_80731AA8,116,yes
us,.code,func_806DDAB0,1972,no
us,.code,func_806582F8,532,no
us,.code,func_80667180,312,no
us,.code,func_80693EC0,1532,no
us,.code,func_806D0DE4,216,yes
us,.code,func_806EACBC,48,yes
us,.code,func_806B1F08,32,yes
us,.code,func_80712FC8,192,yes
us,.code,func_8070C200,16,no
us,.code,func_806F1EB0,1016,no
us,.code,func_806B7660,68,yes
us,.code,func_80601224,52,yes
us,.code,func_80733A88,256,no
us,.code,func_80641B00,204,yes
us,.code,func_806F3BEC,452,yes
us,.code,func_8070943C,40,yes
us,.code,func_8067E43C,152,yes
us,.code,func_80639968,668,no
us,.code,func_805FBFF4,700,no
us,.code,func_80731784,120,no
us,.code,func_806FA7A4,24,yes
us,.code,func_806025AC,40,yes
us,.code,func_806E527C,84,yes
us,.code,func_806A1ABC,8,yes
us,.code,func_8060E1A8,180,yes
us,.code,func_80649E34,304,no
us,.code,func_80735A34,24,yes
us,.code,func_805FFE50,168,yes
us,.code,func_806FCC88,1036,no
us,.code,func_8062E67C,540,yes
us,.code,func_806CFC90,216,yes
us,.code,func_8067AF74,168,yes
us,.code,func_806357F8,240,yes
us,.code,func_8073AB00,592,yes
us,.code,func_8066EBF4,120,yes
us,.code,func_806D8FCC,360,yes
us,.code,func_806FBC34,296,no
us,.code,func_8068B8A4,88,yes
us,.code,func_806BB400,516,no
us,.code,func_806CFDA8,68,yes
us,.code,func_8067AE58,56,yes
us,.code,func_806A60E4,40,yes
us,.code,func_80669A6C,380,no
us,.code,func_806F2EDC,228,yes
us,.code,func_80652F24,120,yes
us,.code,func_807271F4,436,yes
us,.code,func_806CA0E8,204,yes
us,.code,func_8060C648,112,yes
us,.code,func_806D72D4,572,yes
us,.code,func_806E8A8C,100,yes
us,.code,func_806C9434,412,yes
us,.code,alEvtqFlushType,208,yes
us,.code,func_80714A9C,232,yes
us,.code,func_8068DBA4,176,no
us,.code,func_8070033C,848,no
us,.code,func_8066C7F4,188,no
us,.code,func_80611594,8,yes
us,.code,func_806782E8,212,yes
us,.code,func_8072D714,648,no
us,.code,func_8072DCF4,284,no
us,.code,func_806425FC,332,no
us,.code,func_806B6C88,296,yes
us,.code,func_8066B7AC,72,yes
us,.code,func_8071E110,184,yes
us,.code,func_8062E040,440,no
us,.code,func_80682E38,532,yes
us,.code,func_8067B290,8,yes
us,.code,func_806A081C,72,yes
us,.code,func_8066BC00,92,yes
us,.code,getEEPROMSaveSlot,68,yes
us,.code,func_806B02EC,104,yes
us,.code,func_8063DC58,528,no
us,.code,func_80662618,436,no
us,.code,func_80647A14,352,no
us,.code,func_8072B59C,108,yes
us,.code,func_8068A2AC,88,yes
us,.code,getExitData,364,yes
us,.code,func_8071497C,16,yes
us,.code,func_8065C990,1040,no
us,.code,func_8068613C,516,no
us,.code,func_806E384C,692,yes
us,.code,func_806AD7AC,160,yes
us,.code,func_806F4778,1528,no
us,.code,func_806DEAA4,560,no
us,.code,func_80696574,1272,no
us,.code,func_806E8F04,100,yes
us,.code,func_80709890,572,no
us,.code,func_806685E0,276,yes
us,.code,func_80726744,1592,no
us,.code,func_8064FA7C,232,no
us,.code,func_8060D0A8,164,yes
us,.code,func_805FF544,92,yes
us,.code,func_8066E854,144,yes
us,.code,func_806D7878,364,yes
us,.code,func_80650C28,112,yes
us,.code,func_806D1F28,308,yes
us,.code,func_80647108,104,yes
us,.code,func_806D8B08,1220,no
us,.code,func_8064AC28,1264,no
us,.code,func_8070CC1C,56,yes
us,.code,func_8060FAA4,64,yes
us,.code,func_8073C040,1476,no
us,.code,func_8073E460,476,no
us,.code,func_8066F250,36,yes
us,.code,func_806F7378,40,yes
us,.code,func_80669BE8,132,yes
us,.code,func_80704B20,4084,no
us,.code,func_806728F0,384,yes
us,.code,func_8060E4D0,164,yes
us,.code,func_806EAA44,92,yes
us,.code,func_806593C8,168,no
us,.code,func_8071D5BC,456,no
us,.code,func_806508B4,120,yes
us,.code,func_8064F954,40,yes
us,.code,func_807270C0,212,yes
us,.code,func_807189BC,568,yes
us,.code,func_80715908,308,no
us,.code,func_806D423C,80,yes
us,.code,func_80627F04,4676,no
us,.code,func_80656B98,704,no
us,.code,func_806358E8,1544,no
us,.code,func_8069A614,316,no
us,.code,func_80711950,640,no
us,.code,func_8060DEC8,608,yes
us,.code,func_80669830,256,no
us,.code,func_806EE7B8,60,yes
us,.code,func_8069D058,32,yes
us,.code,func_8060AA58,224,no
us,.code,func_80717D4C,56,yes
us,.code,func_806E2ECC,112,yes
us,.code,func_80659610,16,yes
us,.code,func_806EB194,292,yes
us,.code,func_805FC668,804,no
us,.code,func_806F5C30,180,yes
us,.code,func_80704298,428,no
us,.code,func_806EA460,264,yes
us,.code,func_806EBF74,92,yes
us,.code,func_806EBB44,140,yes
us,.code,func_8065F964,416,no
us,.code,func_80719C00,756,yes
us,.code,func_806D7170,200,yes
us,.code,func_806E1E54,312,yes
us,.code,func_80673240,104,no
us,.code,func_8067A69C,112,yes
us,.code,func_80690190,556,no
us,.code,func_8060AC28,12,yes
us,.code,func_80709344,248,yes
us,.code,func_8067DF44,820,no
us,.code,func_806C61C8,868,yes
us,.code,func_806B761C,68,yes
us,.code,func_8070F5CC,1164,no
us,.code,func_8067B01C,228,no
us,.code,func_8065D1AC,152,yes
us,.code,func_806FE078,3384,no
us,.code,func_806EAB44,328,yes
us,.code,func_8071B520,568,no
us,.code,func_806EC3BC,240,yes
us,.code,func_8062D414,524,no
us,.code,func_806D0A54,48,yes
us,.code,func_806CC364,632,no
us,.code,func_8067AA58,96,yes
us,.code,func_806EE994,200,yes
us,.code,func_80718380,372,no
us,.code,func_8063D288,92,yes
us,.code,func_8070FCCC,928,no
us,.code,func_806F9AF0,116,yes
us,.code,func_8067E510,396,yes
us,.code,alSepqSetVol,76,yes
us,.code,func_8068A1CC,64,yes
us,.code,func_80689064,176,yes
us,.code,n_alInit,108,yes
us,.code,func_80679064,144,yes
us,.code,func_806FA9C0,352,no
us,.code,func_806EA568,100,no
us,.code,func_806B4194,276,yes
us,.code,func_806B8BDC,156,yes
us,.code,func_806D80A8,608,yes
us,.code,func_806C1734,704,yes
us,.code,func_80610310,28,no
us,.code,func_8063C4C4,532,no
us,.code,func_80676690,80,yes
us,.code,func_80696A6C,1632,no
us,.code,func_806C2A64,200,yes
us,.code,func_80666FC8,328,yes
us,.code,func_8065D0FC,116,yes
us,.code,func_80671C0C,260,yes
us,.code,func_806057F8,11568,no
us,.code,func_80710CA0,1904,no
us,.code,func_8062A944,804,no
us,.code,func_807186C8,756,no
us,.code,func_8069E660,196,yes
us,.code,func_806EA958,92,yes
us,.code,func_80670FA4,316,yes
us,.code,func_806787FC,8,yes
us,.code,func_8070DA28,76,yes
us,.code,func_807238D4,964,no
us,.code,func_8067B2C0,28,yes
us,.code,func_8068C3A0,520,no
us,.code,func_806925AC,148,yes
us,.code,func_80704444,64,no
us,.code,func_806CD8EC,156,yes
us,.code,func_80714A58,16,yes
us,.code,func_806B9CB0,48,yes
us,.code,func_806F8170,264,yes
us,.code,func_8069DD40,536,yes
us,.code,func_80661520,156,yes
us,.code,func_8067C6BC,32,yes
us,.code,func_8067618C,68,yes
us,.code,func_806F5378,116,yes
us,.code,func_80724A20,124,yes
us,.code,func_8066641C,12,yes
us,.code,func_8066B0EC,12,yes
us,.code,func_80714708,112,yes
us,.code,func_8071A1E4,604,no
us,.code,func_80666AE0,12,yes
us,.code,func_80644D50,220,yes
us,.code,func_806E7050,56,yes
us,.code,func_80661264,80,yes
us,.code,func_8063C7C4,696,no
us,.code,func_80704AFC,36,yes
us,.code,func_806C9830,324,yes
us,.code,func_8070770C,628,no
us,.code,func_806A6134,40,yes
us,.code,func_806EE6B0,80,yes
us,.code,func_8063162C,424,no
us,.code,func_806896D0,32,yes
us,.code,func_80678BBC,268,yes
us,.code,func_806CF42C,140,yes
us,.code,func_806EB4F8,76,yes
us,.code,func_80676260,32,yes
us,.code,func_806115A8,108,no
us,.code,func_806E0BEC,340,yes
us,.code,func_80601728,88,yes
us,.code,func_806111F8,276,no
us,.code,func_80653FA4,988,no
us,.code,func_80730D60,184,yes
us,.code,func_806B3C30,100,yes
us,.code,func_806C4904,68,yes
us,.code,func_806ABC94,424,no
us,.code,func_806F8EDC,728,no
us,.code,func_8063DFEC,140,yes
us,.code,func_80641724,152,no
us,.code,func_806C7200,8,yes
us,.code,func_806BB604,536,yes
us,.code,func_8060B7D0,28,yes
us,.code,func_8063DB0C,48,yes
us,.code,func_80604C80,60,yes
us,.code,func_805FF1B0,324,yes
us,.code,func_806FB3D0,72,no
us,.code,func_806E0178,284,yes
us,.code,func_806D239C,268,yes
us,.code,func_8065E138,1276,no
us,.code,func_8073B900,176,no
us,.code,func_806E9F8C,192,yes
us,.code,func_806CD9A0,900,no
us,.code,func_8067B450,120,no
us,.code,func_806E9B3C,108,yes
us,.code,func_8063373C,376,no
us,.code,n_alAudioFrame,548,no
us,.code,func_8065EA98,52,yes
us,.code,func_806D0468,568,no
us,.code,func_8071EA24,332,yes
us,.code,func_80713088,76,yes
us,.code,func_806E0294,308,yes
us,.code,func_8071EB70,636,yes
us,.code,func_806E7484,228,yes
us,.code,func_80650D8C,140,yes
us,.code,func_80737A4C,40,yes
us,.code,func_8062A844,8,yes
us,.code,func_80663A80,360,yes
us,.code,func_806D2BD0,132,yes
us,.code,func_806CCB94,124,yes
us,.code,func_80656F14,1444,no
us,.code,func_806EBE8C,68,yes
us,.code,func_806D2A14,140,yes
us,.code,func_80669588,200,yes
us,.code,func_807375E0,40,yes
us,.code,func_8070CA2C,68,yes
us,.code,playerCanDive,116,yes
us,.code,func_806EE878,172,yes
us,.code,func_807146E0,20,yes
us,.code,func_806EA8A0,92,yes
us,.code,func_806CF398,148,yes
us,.code,func_80662108,8,yes
us,.code,func_80731E68,452,no
us,.code,func_806E78E0,24,yes
us,.code,func_8071EEA4,60,yes
us,.code,func_80632630,560,no
us,.code,func_806915B0,640,no
us,.code,func_806EE5A4,144,yes
us,.code,func_806F1350,40,yes
us,.code,func_8062DB70,108,no
us,.code,func_80701098,3064,no
us,.code,func_80631D8C,300,yes
us,.code,func_80727194,96,yes
us,.code,func_80733180,2312,no
us,.code,func_806EAFF4,100,yes
us,.code,func_806B2D64,1724,no
us,.code,func_8072AA80,244,no
us,.code,func_80600454,220,yes
us,.code,func_806B0848,2424,no
us,.code,func_80679178,100,yes
us,.code,func_8066C2D0,832,no
us,.code,func_806524A0,244,yes
us,.code,func_806CFEF4,40,yes
us,.code,func_80714CC0,72,yes
us,.code,func_8068E474,832,no
us,.code,func_8070D6D8,124,yes
us,.code,func_8062B840,44,yes
us,.code,func_80634F14,140,yes
us,.code,func_8067B1E0,88,yes
us,.code,func_806DFFA0,60,yes
us,.code,func_80732930,124,no
us,.code,func_8065C334,1628,no
us,.code,func_806F93EC,64,yes
us,.code,func_806CF9CC,708,no
us,.code,func_80602C6C,116,yes
us,.code,func_8068C5A8,3260,no
us,.code,func_806505F0,148,yes
us,.code,func_8063DBD8,128,yes
us,.code,func_8062CA70,1080,no
us,.code,func_80713DFC,172,yes
us,.code,func_8063D854,208,yes
us,.code,func_8073E800,160,no
us,.code,func_8066466C,456,no
us,.code,func_806E7780,312,yes
us,.code,func_806F1B58,56,yes
us,.code,func_80666280,16,yes
us,.code,func_806DC170,564,no
us,.code,func_806A18A8,532,yes
us,.code,func_806A6004,144,yes
us,.code,func_806595B0,60,yes
us,.code,func_806651FC,452,no
us,.code,func_806FB218,120,yes
us,.code,func_806FB290,40,yes
us,.code,func_8064954C,356,no
us,.code,func_8064B190,116,no
us,.code,func_806C7208,8,yes
us,.code,func_80630DCC,2144,no
us,.code,func_8073B830,208,no
us,.code,func_8064ED68,160,yes
us,.code,func_8073D160,144,no
us,.code,func_80727F20,228,yes
us,.code,func_806118FC,152,yes
us,.code,func_80601120,76,yes
us,.code,func_806E7338,332,yes
us,.code,func_806C226C,1392,yes
us,.code,func_806BFBF4,5292,no
us,.code,func_806B6958,816,yes
us,.code,func_806E1630,248,yes
us,.code,func_80719EF4,324,yes
us,.code,func_806A610C,40,yes
us,.code,func_806E3CEC,40,yes
us,.code,func_806C9ED0,48,yes
us,.code,func_806D69A4,348,yes
us,.code,func_806CA1B4,184,yes
us,.code,func_806DA94C,200,yes
us,.code,func_806338F4,72,yes
us,.code,func_806ADDD8,520,no
us,.code,func_806E3C14,36,yes
us,.code,func_80688940,300,yes
us,.code,func_806998C8,32,yes
us,.code,func_806ECE2C,240,yes
us,.code,func_80685F60,476,no
us,.code,func_8060B55C,100,yes
us,.code,func_806F027C,200,yes
us,.code,func_806E9A5C,112,yes
us,.code,func_8072E02C,124,yes
us,.code,func_806E31FC,272,yes
us,.code,func_806C850C,1144,no
us,.code,func_8071321C,84,yes
us,.code,func_806C6530,852,yes
us,.code,func_8066FE08,1856,no
us,.code,func_806CEB44,192,yes
us,.code,func_80703CF8,984,no
us,.code,func_807149C8,52,yes
us,.code,func_8064B514,96,no
us,.code,func_80726E60,128,yes
us,.code,func_80737CF4,312,yes
us,.code,func_806E709C,404,yes
us,.code,setFlag,288,yes
us,.code,func_80600C68,228,yes
us,.code,func_806EAC8C,48,yes
us,.code,func_80691930,176,yes
us,.code,func_80644EC8,504,no
us,.code,func_806A6574,216,no
us,.code,func_80602B60,172,yes
us,.code,func_8067A70C,120,yes
us,.code,func_806A5C60,400,no
us,.code,func_8065850C,280,no
us,.code,gameIsInMainMenuMode,20,yes
us,.code,func_8071B89C,80,yes
us,.code,func_806B3C94,132,yes
us,.code,func_806E4D14,112,yes
us,.code,func_807158C0,72,yes
us,.code,func_806CE174,880,no
us,.code,func_806E6F74,124,yes
us,.code,func_806398E4,132,yes
us,.code,func_80662188,72,yes
us,.code,func_806AE2B0,228,yes
us,.code,func_807069A4,1516,no
us,.code,func_80678E6C,248,yes
us,.code,func_8064F84C,264,no
us,.code,func_8072E0A8,252,no
us,.code,func_806F96CC,120,no
us,.code,func_806F149C,32,yes
us,.code,func_806D3B28,32,yes
us,.code,func_80736FB8,112,yes
us,.code,func_807094D0,276,no
us,.code,func_8060B49C,56,yes
us,.code,func_806B3E08,116,yes
us,.code,func_806A1FD8,848,yes
us,.code,func_8060131C,132,yes
us,.code,func_8062B220,420,no
us,.code,func_806ED420,232,yes
us,.code,func_806E560C,224,no
us,.code,func_806E918C,508,yes
us,.code,func_8060A6A0,288,no
us,.code,func_8060AB38,16,yes
us,.code,func_80676BCC,68,yes
us,.code,func_80629300,3632,no
us,.code,func_806F014C,56,yes
us,.code,func_80740A90,448,no
us,.code,func_806833DC,756,no
us,.code,func_80729AA4,80,yes
us,.code,func_805FEF10,100,no
us,.code,func_80690A28,136,yes
us,.code,func_806E2B20,340,no
us,.code,func_8060E8CC,32,yes
us,.code,func_8062A7D0,56,yes
us,.code,func_807085D0,1512,no
us,.code,func_806E521C,96,yes
us,.code,func_806B1348,108,yes
us,.code,__n_allocParam,96,yes
us,.code,func_806F6EDC,76,yes
us,.code,func_806EBA74,128,yes
us,.code,func_8070F570,92,yes
us,.code,func_806A112C,1108,no
us,.code,func_8062D1E0,140,no
us,.code,func_806E5ED4,204,yes
us,.code,func_80676B70,92,yes
us,.code,func_806F06A4,92,yes
us,.code,func_80603450,5500,no
us,.code,func_8062A228,36,yes
us,.code,func_8060116C,52,yes
us,.code,func_80717CE8,100,yes
us,.code,func_806717FC,132,yes
us,.code,func_806EE10C,184,yes
us,.code,func_8064B118,56,yes
us,.code,func_8073CDD0,304,no
us,.code,func_8067C71C,5540,no
us,.code,func_806DF3D0,124,yes
us,.code,func_806FD894,76,no
us,.code,func_8067B4C8,1396,no
us,.code,func_8063C784,64,yes
us,.code,func_80692540,36,yes
us,.code,func_806C9FD8,112,yes
us,.code,func_807103E0,500,no
us,.code,func_8065A708,380,no
us,.code,func_8064B7E8,64,yes
us,.code,func_8068A858,904,no
us,.code,func_80684900,256,yes
us,.code,func_806D2E9C,904,no
us,.code,func_8064E174,692,no
us,.code,func_806D024C,300,yes
us,.code,func_806E884C,52,yes
us,.code,func_8069B908,5268,no
us,.code,func_806A734C,32,yes
us,.code,func_80688320,80,yes
us,.code,func_8070D754,216,no
us,.code,func_80714608,48,yes
us,.code,func_8073D060,224,no
us,.code,func_8060CB9C,32,yes
us,.code,func_8067B280,8,yes
us,.code,func_806907B8,40,yes
us,.code,func_806A1F64,108,yes
us,.code,func_806FEDB0,460,no
us,.code,func_8068AD7C,2704,no
us,.code,func_8072E320,556,no
us,.code,func_806CF4B8,200,yes
us,.code,func_806E41EC,916,yes
us,.code,func_80635548,64,yes
us,.code,func_80670548,1812,no
us,.code,func_806C71C0,8,yes
us,.code,func_80604BE8,152,yes
us,.code,func_80717100,268,no
us,.code,func_806A7BDC,788,yes
us,.code,gameIsInMysteryMenuMinigameMode,52,yes
us,.code,func_8062E548,192,no
us,.code,func_80650794,288,yes
us,.code,func_806F70FC,636,no
us,.code,func_806D3A38,144,yes
us,.code,func_806ECC48,148,yes
us,.code,func_80636448,124,yes
us,.code,func_80611724,12,yes
us,.code,func_8060BB18,200,no
us,.code,func_806C71C8,8,yes
us,.code,func_806F833C,1872,no
us,.code,func_80737AC4,104,yes
us,.code,func_8062F640,856,no
us,.code,func_806EA04C,88,yes
us,.code,func_8063A8C4,164,yes
us,.code,func_80737198,212,no
us,.code,func_80647D7C,644,no
us,.code,func_8063C418,56,yes
us,.code,func_8060245C,44,yes
us,.code,func_80600530,96,yes
us,.code,func_80650C98,108,yes
us,.code,func_8066B4AC,40,yes
us,.code,func_8073A070,192,no
us,.code,func_8067B2B8,8,yes
us,.code,func_806D11FC,60,yes
us,.code,func_80634FA0,120,yes
us,.code,func_8066893C,180,no
us,.code,func_806C4F5C,1660,no
us,.code,func_806017B4,52,yes
us,.code,func_80717404,860,no
us,.code,func_806AE394,500,yes
us,.code,func_806D850C,752,yes
us,.code,func_8064EB3C,96,yes
us,.code,func_8073D1F0,2112,no
us,.code,func_80657E24,240,yes
us,.code,func_806F0C18,336,no
us,.code,func_806E8880,44,yes
us,.code,func_806A5EAC,152,yes
us,.code,func_806639CC,64,yes
us,.code,func_806E5488,388,yes
us,.code,func_80709ACC,248,no
us,.code,func_8068A20C,64,yes
us,.code,func_8067AE0C,76,yes
us,.code,func_806790F4,132,yes
us,.code,func_8067B2DC,280,yes
us,.code,func_806D34B4,124,yes
us,.code,func_80694D20,1168,no
us,.code,func_8069DC10,112,no
us,.code,func_806DD24C,1576,no
us,.code,func_80714360,52,yes
us,.code,func_8064F210,224,no
us,.code,func_8060ED6C,100,yes
us,.code,func_806794EC,2264,no
us,.code,func_806D97A4,124,yes
us,.code,func_80683158,412,no
us,.code,func_806F9848,680,no
us,.code,func_8068A3A0,100,no
us,.code,func_8072F120,272,yes
us,.code,func_806653C0,392,no
us,.code,func_806F1B90,116,yes
us,.code,func_806884B8,44,yes
us,.code,func_8071D94C,552,no
us,.code,func_806F5498,72,yes
us,.code,func_80699958,3260,no
us,.code,func_80703AB0,584,no
us,.code,func_806CD988,24,yes
us,.code,func_8064EC60,264,no
us,.code,func_80682DF4,68,no
us,.code,func_8070DB7C,32,yes
us,.code,func_806FB418,96,yes
us,.code,func_8073C9C0,68,yes
us,.code,func_806FB490,644,no
us,.code,func_8069E088,388,yes
us,.code,func_80631B8C,64,yes
us,.code,func_806E7900,584,yes
us,.code,func_8072F4A8,244,yes
us,.code,func_806D24E4,232,yes
us,.code,func_80676AB8,128,yes
us,.code,func_80646058,1816,no
us,.code,func_80731030,60,no
us,.code,func_80650A70,104,yes
us,.code,alSeqpStop,64,yes
us,.code,func_80632F20,84,yes
us,.code,func_806BD0CC,152,yes
us,.code,func_8063D608,48,yes
us,.code,func_8067E6E4,32,yes
us,.code,func_8072F59C,824,no
us,.code,func_80737B58,200,no
us,.code,func_8068304C,268,no
us,.code,func_806D2D38,140,yes
us,.code,func_806E6318,80,yes
us,.code,func_806DA320,196,yes
us,.code,func_806C6884,716,yes
us,.code,func_8070068C,300,no
us,.code,func_8060C6B8,108,yes
us,.code,func_8063C4A8,28,yes
us,.code,func_806F9744,260,yes
us,.code,func_8069E4E0,216,yes
us,.code,func_80737608,48,yes
us,.code,func_806E607C,340,yes
us,.code,func_8065297C,140,yes
us,.code,func_806F6644,868,no
us,.code,func_80635018,128,yes
us,.code,func_80642748,252,yes
us,.code,func_80690AB0,312,yes
us,.code,func_8068A074,152,yes
us,.code,func_80677148,1220,no
us,.code,func_806D0964,132,yes
us,.code,func_805FF898,96,yes
us,.code,func_80672E90,44,no
us,.code,func_806013E8,156,yes
us,.code,func_8064AAC4,88,yes
us,.code,func_806B1F50,1384,no
us,.code,func_80686390,1500,no
us,.code,func_8064B260,76,yes
us,.code,func_80632FCC,248,no
us,.code,func_80731B20,64,yes
us,.code,func_8072DC7C,120,yes
us,.code,func_8072DB68,276,yes
us,.code,func_8066B7F4,212,yes
us,.code,func_8069E018,40,yes
us,.code,func_80663C60,312,yes
us,.code,func_806BD094,56,yes
us,.code,func_80679010,84,yes
us,.code,func_806B9CE0,468,yes
us,.code,func_805FE544,240,yes
us,.code,func_806F1250,172,yes
us,.code,func_806A1FD0,8,yes
us,.code,func_8073A900,140,yes
us,.code,func_80641874,116,yes
us,.code,func_80601EE4,544,no
us,.code,func_8060A1B0,488,no
us,.code,func_80602498,276,no
us,.code,func_80643F38,356,no
us,.code,func_8060EA28,556,yes
us,.code,func_806A7B94,36,yes
us,.code,func_8072EA90,516,no
us,.code,func_8068C20C,224,no
us,.code,func_80636EFC,256,no
us,.code,func_806EA334,300,yes
us,.code,func_8072E2B0,112,yes
us,.code,func_80714A28,16,yes
us,.code,func_806E78B8,40,yes
us,.code,func_80713168,84,yes
us,.code,func_806B1D78,92,yes
us,.code,func_805FF660,16,yes
us,.code,func_806C7250,8,yes
us,.code,func_807040D0,16,yes
us,.code,func_8067A784,104,yes
us,.code,func_805FC2B0,952,no
us,.code,func_80713AA8,152,no
us,.code,func_80705C00,860,no
us,.code,func_806A8070,72,yes
us,.code,func_8060F730,292,no
us,.code,func_8067AC38,124,yes
us,.code,func_8060C830,124,yes
us,.code,func_8067B100,224,no
us,.code,func_80724C2C,76,yes
us,.code,func_806575D0,412,no
us,.code,func_80666AB8,12,yes
us,.code,func_806F1668,256,yes
us,.code,func_8067C2B8,964,yes
us,.code,func_80713C8C,368,no
us,.code,func_806CC8F0,48,yes
us,.code,func_806B49B0,1052,no
us,.code,func_806E9CDC,32,yes
us,.code,func_8071D784,456,no
us,.code,func_80733C34,344,no
us,.code,func_8067B2B0,8,yes
us,.code,func_80689DD4,196,no
us,.code,func_8070D970,60,yes
us,.code,func_806545D4,468,no
us,.code,func_806BC0E4,100,yes
us,.code,func_8072C670,512,no
us,.code,func_806D9320,1156,no
us,.code,func_806E854C,472,no
us,.code,func_806D2238,104,yes
us,.code,func_806CC284,224,yes
us,.code,func_806EC994,224,yes
us,.code,func_806FB370,96,no
us,.code,func_8063D930,96,no
us,.code,func_80689C20,436,no
us,.code,func_8067889C,328,no
us,.code,func_807314F4,224,yes
us,.code,func_806C7258,8,yes
us,.code,func_806D45A4,436,yes
us,.code,func_806E6A38,352,yes
us,.code,func_806B1EC8,32,yes
us,.code,func_806EFB4C,236,yes
us,.code,func_806E8D54,96,yes
us,.code,func_8072DE10,52,yes
us,.code,func_8072C918,1744,no
us,.code,func_80726D7C,68,yes
us,.code,func_806CEED8,228,no
us,.code,func_80712634,36,yes
us,.code,func_806730A4,412,no
us,.code,func_806D3BC8,268,yes
us,.code,func_80631FAC,216,no
us,.code,func_806F8AD4,240,yes
us,.code,func_806F5FE8,84,yes
us,.code,func_806F942C,68,yes
us,.code,func_806A4B84,600,no
us,.code,func_806D22C0,112,yes
us,.code,func_80636B50,176,no
us,.code,func_8060095C,48,yes
us,.code,func_806F6F28,384,yes
